WEST BROMWICH ALBION,SUNDERLAND,21 January 2017,22,24380,2 - 0,L,W,W,D,W,W,L,L,D,D,B. Foster,G. McAuley,A. Nyom,C. Dawson,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis,V. Mannone,J. O'Shea,B. Jones,P. van Aanholt,P. Djilobodji,J. Denayer,S. Larsson,J. Rodwell,A. Januzaj,G. Honeyman,J. Defoe,D. Moyes
STOKE CITY,MANCHESTER UNITED,21 January 2017,22,27423,1 - 1,W,L,D,D,D,L,W,D,L,W,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,C. Adam,G. Whelan,J. Allen,X. Shaqiri,P. Crouch,M. Arnautović,M. Hughes,David de Gea,A. Valencia,D. Blind,C. Smalling,P. Jones,M. Fellaini,Mata,H. Mkhitaryan,Ander Herrera,P. Pogba,Z. Ibrahimović,José Mourinho
MIDDLESBROUGH,WEST HAM UNITED,21 January 2017,22,30848,1 - 3,D,L,D,W,W,W,D,W,L,L,Víctor Valdés,G. Friend,B. Espinosa,B. Gibson,C. Chambers,A. Clayton,A. Forshaw,M. de Roon,Adama Traoré,Álvaro Negredo,C. Stuani,Karanka,D. Randolph,A. Ogbonna,W. Reid,A. Cresswell,S. Byram,M. Noble,S. Feghouli,M. Antonio,Pedro Obiang,M. Lanzini,A. Carroll,S. Bilić
CRYSTAL PALACE,EVERTON,21 January 2017,22,25594,0 - 1,W,W,W,D,W,L,D,W,W,D,W. Hennessey,D. Delaney,J. Tomkins,S. Dann,J. Ward,J. Schlupp,Y. Cabaye,J. Puncheon,J. McArthur,L. Rémy,C. Benteke,S. Allardyce,Joel Robles,L. Baines,S. Coleman,A. Williams,Ramiro Funes Mori,M. Holgate,G. Barry,R. Barkley,T. Davies,K. Mirallas,R. Lukaku,R. Koeman
AFC BOURNEMOUTH,WATFORD,21 January 2017,22,11123,2 - 2,W,W,L,L,L,L,W,L,D,L,A. Boruc,C. Daniels,A. Smith,S. Cook,T. Mings,A. Surman,J. Wilshere,J. Stanislas,R. Fraser,C. Wilson,J. King,E. Howe,Gomes,Y. Kaboul,S. Prödl,J. Holebas,M. Britos,C. Kabasele,E. Capoue,T. Cleverley,A. Doucouré,S. Okaka,T. Deeney,W. Mazzarri
MANCHESTER CITY,TOTTENHAM HOTSPUR,21 January 2017,22,54402,2 - 2,W,W,D,W,W,W,W,L,W,L,C. Bravo,G. Clichy,P. Zabaleta,A. Kolarov,N. Otamendi,David Silva,Y. Touré,K. De Bruyne,L. Sané,S. Agüero,R. Sterling,Guardiola,H. Lloris,D. Rose,K. Walker,T. Alderweireld,K. Wimmer,M. Dembélé,V. Wanyama,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino
SOUTHAMPTON,LEICESTER CITY,22 January 2017,22,30548,3 - 0,L,W,D,W,L,L,W,L,L,D,F. Forster,M. Yoshida,R. Bertrand,Cédric Soares,V. van Dijk,D. Tadić,Oriol Romeu,N. Redmond,P. Højbjerg,J. Ward-Prowse,J. Rodriguez,C. Puel,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,D. Drinkwater,N. Mendy,W. Ndidi,D. Gray,S. Okazaki,J. Vardy,C. Ranieri
ARSENAL,BURNLEY,22 January 2017,22,59955,2 - 1,W,L,W,L,L,L,L,D,D,L,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,Gabriel Paulista,M. Özil,A. Ramsey,G. Xhaka,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger,T. Heaton,S. Ward,M. Lowton,B. Mee,M. Keane,S. Defour,D. Marney,G. Boyd,J. Hendrick,A. Barnes,A. Gray,S. Dyche
CHELSEA,HULL CITY,22 January 2017,22,41605,2 - 0,W,L,D,W,W,D,L,D,L,W,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,V. Moses,N. Matić,E. Hazard,Pedro,N. Kanté,Diego Costa,A. Conte,E. Jakupovic,M. Dawson,C. Davies,O. Elabdellaoui,H. Maguire,A. Robertson,T. Huddlestone,Evandro,R. Mason,S. Clucas,A. Hernández,Marco Silva
LIVERPOOL,SWANSEA CITY,21 January 2017,22,53169,2 - 3,L,W,L,L,D,L,L,L,L,L,S. Mignolet,R. Klavan,D. Lovren,N. Clyne,J. Milner,G. Wijnaldum,A. Lallana,J. Henderson,Philippe Coutinho,E. Can,Roberto Firmino,J. Klopp,Ł. Fabiański,Martin Olsson,K. Naughton,F. Fernández,A. Mawson,W. Routledge,J. Cork,L. Fer,G. Sigurðsson,T. Carroll,Llorente,P. Clement
WEST HAM UNITED,CRYSTAL PALACE,14 January 2017,21,56984,3 - 0,W,D,W,L,L,W,W,W,D,W,D. Randolph,J. Collins,A. Ogbonna,W. Reid,A. Cresswell,M. Noble,S. Feghouli,M. Antonio,Pedro Obiang,M. Lanzini,A. Carroll,S. Bilić,W. Hennessey,D. Delaney,J. Tomkins,S. Dann,J. Ward,Y. Cabaye,J. Ledley,J. Puncheon,J. McArthur,A. Townsend,C. Benteke,S. Allardyce
WATFORD,MIDDLESBROUGH,14 January 2017,21,20659,0 - 0,L,W,L,D,L,D,L,D,W,W,Gomes,Y. Kaboul,S. Prödl,J. Holebas,M. Britos,C. Kabasele,V. Behrami,E. Capoue,A. Doucouré,S. Okaka,T. Deeney,W. Mazzarri,Víctor Valdés,G. Friend,B. Espinosa,Fábio,B. Gibson,C. Chambers,G. Leadbitter,A. Forshaw,M. de Roon,Álvaro Negredo,C. Stuani,Karanka
SWANSEA CITY,ARSENAL,14 January 2017,21,20875,0 - 4,L,L,L,L,L,W,L,W,L,L,Ł. Fabiański,K. Naughton,F. Fernández,S. Kingsley,A. Mawson,W. Routledge,N. Dyer,J. Cork,Ki Sung-Yeung,G. Sigurðsson,Llorente,P. Clement,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,Gabriel Paulista,M. Özil,A. Ramsey,G. Xhaka,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger
SUNDERLAND,STOKE CITY,14 January 2017,21,42722,1 - 3,W,L,L,D,D,W,L,D,D,D,V. Mannone,J. O'Shea,P. van Aanholt,P. Djilobodji,J. Denayer,D. Love,S. Larsson,J. Rodwell,A. Januzaj,J. Defoe,F. Borini,D. Moyes,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,C. Adam,G. Whelan,J. Allen,X. Shaqiri,P. Crouch,M. Arnautović,M. Hughes
HULL CITY,AFC BOURNEMOUTH,14 January 2017,21,17963,3 - 1,D,L,D,L,W,W,W,L,L,L,E. Jakupovic,M. Dawson,C. Davies,H. Maguire,A. Robertson,T. Huddlestone,R. Snodgrass,R. Mason,S. Clucas,A. Hernández,A. Diomande,Marco Silva,A. Boruc,C. Daniels,A. Smith,S. Cook,T. Mings,A. Surman,H. Arter,J. Wilshere,J. Stanislas,R. Fraser,B. Afobe,E. Howe
BURNLEY,SOUTHAMPTON,14 January 2017,21,20254,1 - 0,L,L,D,D,L,L,W,D,W,L,T. Heaton,S. Ward,M. Lowton,B. Mee,M. Keane,S. Defour,D. Marney,G. Boyd,J. Hendrick,A. Barnes,A. Gray,S. Dyche,F. Forster,M. Yoshida,R. Bertrand,Cédric Soares,V. van Dijk,D. Tadić,Oriol Romeu,N. Redmond,P. Højbjerg,J. Ward-Prowse,S. Long,C. Puel
LEICESTER CITY,CHELSEA,14 January 2017,21,32066,0 - 3,L,W,L,L,D,W,L,D,W,W,K. Schmeichel,R. Huth,C. Fuchs,W. Morgan,B. Chilwell,M. Albrighton,D. Drinkwater,N. Mendy,W. Ndidi,A. Musa,J. Vardy,C. Ranieri,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,Willian,V. Moses,N. Matić,E. Hazard,Pedro,N. Kanté,A. Conte
EVERTON,MANCHESTER CITY,15 January 2017,21,39588,4 - 0,L,D,W,W,D,W,W,D,W,W,Joel Robles,L. Baines,S. Coleman,A. Williams,Ramiro Funes Mori,M. Holgate,G. Barry,R. Barkley,T. Davies,K. Mirallas,R. Lukaku,R. Koeman,C. Bravo,B. Sagna,G. Clichy,P. Zabaleta,N. Otamendi,J. Stones,David Silva,Y. Touré,K. De Bruyne,S. Agüero,R. Sterling,Guardiola
MANCHESTER UNITED,LIVERPOOL,15 January 2017,21,75276,1 - 1,L,W,D,L,W,L,W,L,L,D,David de Gea,A. Valencia,M. Darmian,M. Rojo,P. Jones,M. Carrick,H. Mkhitaryan,Ander Herrera,P. Pogba,Z. Ibrahimović,A. Martial,José Mourinho,S. Mignolet,R. Klavan,D. Lovren,T. Alexander-Arnold,J. Milner,G. Wijnaldum,A. Lallana,J. Henderson,E. Can,Roberto Firmino,D. Origi,J. Klopp
TOTTENHAM HOTSPUR,WEST BROMWICH ALBION,14 January 2017,21,31613,4 - 0,W,W,L,W,L,L,W,W,D,W,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,M. Dembélé,V. Wanyama,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino,B. Foster,J. Olsson,G. McAuley,C. Dawson,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis
WEST BROMWICH ALBION,HULL CITY,2 January 2017,20,23402,3 - 1,L,W,W,D,W,D,L,D,L,W,B. Foster,G. McAuley,J. Evans,C. Dawson,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis,D. Marshall,M. Dawson,C. Davies,H. Maguire,T. Huddlestone,Ahmed El Mohamady,R. Snodgrass,J. Livermore,S. Clucas,D. Mbokani,A. Diomande,M. Phelan
SUNDERLAND,LIVERPOOL,2 January 2017,20,46494,2 - 2,W,L,L,D,D,L,W,L,L,D,V. Mannone,J. O'Shea,P. van Aanholt,P. Djilobodji,D. Love,S. Larsson,J. Rodwell,D. Ndong,A. Januzaj,J. Defoe,F. Borini,D. Moyes,S. Mignolet,R. Klavan,D. Lovren,N. Clyne,J. Milner,G. Wijnaldum,A. Lallana,E. Can,S. Mané,D. Sturridge,Roberto Firmino,J. Klopp
MANCHESTER CITY,BURNLEY,2 January 2017,20,54463,2 - 1,W,W,D,W,W,L,L,D,D,L,C. Bravo,B. Sagna,G. Clichy,A. Kolarov,N. Otamendi,Y. Touré,Jesús Navas,Fernandinho,K. De Bruyne,R. Sterling,K. Iheanacho,Guardiola,T. Heaton,S. Ward,M. Lowton,B. Mee,M. Keane,S. Arfield,J. Guðmunds­son,G. Boyd,J. Hendrick,A. Barnes,A. Gray,S. Dyche
EVERTON,SOUTHAMPTON,2 January 2017,20,38891,3 - 0,L,D,W,W,D,L,W,D,W,L,Joel Robles,L. Baines,S. Coleman,A. Williams,Ramiro Funes Mori,A. Lennon,I. Gueye,R. Barkley,T. Davies,R. Lukaku,D. Calvert-Lewin,R. Koeman,F. Forster,M. Yoshida,José Fonte,Cédric Soares,S. McQueen,D. Tadić,Oriol Romeu,J. Clasie,N. Redmond,J. Ward-Prowse,J. Rodriguez,C. Puel
WEST HAM UNITED,MANCHESTER UNITED,2 January 2017,20,56996,0 - 2,W,D,W,L,L,L,W,D,L,W,D. Randolph,A. Ogbonna,W. Reid,H. Nordtveit,A. Cresswell,D. Payet,S. Feghouli,C. Kouyaté,M. Antonio,Pedro Obiang,M. Lanzini,S. Bilić,David de Gea,A. Valencia,M. Darmian,M. Rojo,P. Jones,M. Carrick,H. Mkhitaryan,Ander Herrera,P. Pogba,J. Lingard,Z. Ibrahimović,José Mourinho
AFC BOURNEMOUTH,ARSENAL,4 January 2017,20,11202,3 - 3,W,W,L,L,L,W,L,W,L,L,A. Boruc,S. Francis,C. Daniels,S. Cook,N. Aké,D. Gosling,H. Arter,J. Stanislas,R. Fraser,C. Wilson,J. King,E. Howe,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,Bellerín,F. Coquelin,A. Ramsey,G. Xhaka,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger
STOKE CITY,WATFORD,4 January 2017,20,27010,2 - 0,W,L,D,D,D,L,W,L,D,L,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,C. Adam,J. Allen,P. Crouch,J. Walters,M. Arnautović,M. Diouf,M. Hughes,Gomes,Y. Kaboul,S. Prödl,J. Holebas,M. Britos,C. Kabasele,V. Behrami,E. Capoue,A. Guédioura,A. Doucouré,T. Deeney,W. Mazzarri
CRYSTAL PALACE,SWANSEA CITY,4 January 2017,20,24913,1 - 2,W,W,W,D,W,L,L,L,L,L,W. Hennessey,D. Delaney,J. Tomkins,M. Kelly,J. Ward,Y. Cabaye,J. Ledley,J. Puncheon,A. Townsend,W. Zaha,C. Benteke,S. Allardyce,Ł. Fabiański,K. Naughton,N. Taylor,F. Fernández,A. Mawson,W. Routledge,J. Cork,Ki Sung-Yeung,G. Sigurðsson,J. Fulton,Llorente,A. Curtis
TOTTENHAM HOTSPUR,CHELSEA,5 January 2017,20,31491,2 - 0,W,W,L,W,L,W,L,D,W,W,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,M. Dembélé,V. Wanyama,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,V. Moses,N. Matić,E. Hazard,Pedro,N. Kanté,Diego Costa,A. Conte
MIDDLESBROUGH,LEICESTER CITY,2 January 2017,20,32437,0 - 0,D,L,D,W,W,L,W,L,L,D,B. Guzan,Barragán,Fábio,B. Gibson,C. Chambers,A. Clayton,G. Ramírez,A. Forshaw,M. de Roon,Adama Traoré,Álvaro Negredo,Karanka,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,A. King,N. Mendy,R. Mahrez,D. Amartey,S. Okazaki,L. Ulloa,C. Ranieri
WEST BROMWICH ALBION,HULL CITY,2 January 2017,20,23402,3 - 1,L,W,W,D,W,D,L,D,L,W,B. Foster,G. McAuley,J. Evans,C. Dawson,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis,D. Marshall,M. Dawson,C. Davies,H. Maguire,T. Huddlestone,Ahmed El Mohamady,R. Snodgrass,J. Livermore,S. Clucas,D. Mbokani,A. Diomande,M. Phelan
SOUTHAMPTON,WEST BROMWICH ALBION,31 December 2016,19,30975,1 - 2,L,W,D,W,L,L,W,W,D,W,F. Forster,M. Yoshida,R. Martina,V. van Dijk,S. McQueen,S. Davis,D. Tadić,Oriol Romeu,P. Højbjerg,S. Boufal,S. Long,C. Puel,B. Foster,G. McAuley,J. Evans,A. Nyom,C. Dawson,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,H. Robson-Kanu,T. Pulis
SWANSEA CITY,ARSENAL,14 January 2017,21,20875,0 - 4,L,L,L,L,L,W,L,W,L,L,Ł. Fabiański,K. Naughton,F. Fernández,S. Kingsley,A. Mawson,W. Routledge,N. Dyer,J. Cork,Ki Sung-Yeung,G. Sigurðsson,Llorente,P. Clement,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,Gabriel Paulista,M. Özil,A. Ramsey,G. Xhaka,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger
LEICESTER CITY,WEST HAM UNITED,31 December 2016,19,32060,1 - 0,L,W,L,L,D,W,D,W,L,L,K. Schmeichel,R. Huth,D. Simpson,W. Morgan,B. Chilwell,M. Albrighton,D. Drinkwater,R. Mahrez,D. Amartey,D. Gray,I. Slimani,C. Ranieri,D. Randolph,A. Ogbonna,W. Reid,H. Nordtveit,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,A. Carroll,A. Ayew,S. Bilić
CHELSEA,STOKE CITY,31 December 2016,19,41601,4 - 2,W,L,D,W,W,W,L,D,D,D,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,Fàbregas,Willian,V. Moses,E. Hazard,N. Kanté,Diego Costa,A. Conte,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,C. Adam,I. Afellay,J. Allen,X. Shaqiri,P. Crouch,M. Diouf,M. Hughes
BURNLEY,SUNDERLAND,31 December 2016,19,21124,4 - 1,L,L,D,D,L,W,L,L,D,D,T. Heaton,S. Ward,M. Lowton,B. Mee,M. Keane,S. Defour,D. Marney,S. Arfield,G. Boyd,A. Barnes,A. Gray,S. Dyche,V. Mannone,J. O'Shea,B. Jones,L. Koné,P. van Aanholt,P. Djilobodji,S. Larsson,A. Januzaj,V. Anichebe,J. Defoe,F. Borini,D. Moyes
LIVERPOOL,MANCHESTER CITY,31 December 2016,19,53120,1 - 0,L,W,L,L,D,W,W,D,W,W,S. Mignolet,R. Klavan,D. Lovren,N. Clyne,J. Milner,G. Wijnaldum,A. Lallana,J. Henderson,E. Can,S. Mané,Roberto Firmino,J. Klopp,C. Bravo,P. Zabaleta,A. Kolarov,N. Otamendi,J. Stones,David Silva,Y. Touré,Fernandinho,K. De Bruyne,S. Agüero,R. Sterling,Guardiola
WATFORD,TOTTENHAM HOTSPUR,1 January 2017,19,20882,1 - 4,L,W,L,D,L,W,W,L,W,L,Gomes,Y. Kaboul,S. Prödl,J. Holebas,C. Cathcart,E. Capoue,A. Guédioura,A. Doucouré,N. Amrabat,O. Ighalo,T. Deeney,W. Mazzarri,H. Lloris,D. Rose,T. Alderweireld,K. Trippier,K. Wimmer,V. Wanyama,C. Eriksen,D. Alli,E. Dier,Son Heung-Min,H. Kane,M. Pochettino
ARSENAL,CRYSTAL PALACE,1 January 2017,19,59975,2 - 0,W,L,W,L,L,W,W,W,D,W,P. Čech,Nacho Monreal,L. Koscielny,Gabriel Paulista,Bellerín,G. Xhaka,Mohamed Elneny,A. Iwobi,A. Sánchez,O. Giroud,Lucas Pérez,A. Wenger,W. Hennessey,J. Tomkins,S. Dann,M. Kelly,J. Ward,Y. Cabaye,M. Flamini,J. Puncheon,A. Townsend,W. Zaha,C. Benteke,S. Allardyce
HULL CITY,EVERTON,31 December 2016,19,20111,2 - 2,D,L,D,L,W,L,D,W,W,D,D. Marshall,M. Dawson,C. Davies,H. Maguire,A. Robertson,Ahmed El Mohamady,R. Snodgrass,D. Meyler,J. Livermore,D. Mbokani,A. Diomande,M. Phelan,Joel Robles,P. Jagielka,L. Baines,S. Coleman,A. Williams,G. Barry,I. Gueye,R. Barkley,K. Mirallas,R. Lukaku,E. Valencia,R. Koeman
SWANSEA CITY,WEST HAM UNITED,26 December 2016,18,20757,1 - 4,L,L,L,L,L,W,D,W,L,L,Ł. Fabiański,Àngel Rangel,S. Kingsley,M. van der Hoorn,A. Mawson,W. Routledge,J. Cork,L. Britton,G. Sigurðsson,J. Fulton,Borja Bastón,B. Bradley,D. Randolph,A. Ogbonna,W. Reid,H. Nordtveit,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,A. Carroll,A. Ayew,S. Bilić
MANCHESTER UNITED,SUNDERLAND,26 December 2016,18,75325,3 - 1,L,W,D,L,W,W,L,L,D,D,David de Gea,A. Valencia,D. Blind,M. Rojo,P. Jones,M. Carrick,Mata,Ander Herrera,P. Pogba,J. Lingard,Z. Ibrahimović,José Mourinho,J. Pickford,B. Jones,L. Koné,P. van Aanholt,P. Djilobodji,J. Denayer,S. Larsson,D. Ndong,V. Anichebe,J. Defoe,F. Borini,D. Moyes
LEICESTER CITY,EVERTON,26 December 2016,18,31985,0 - 2,L,W,L,L,D,L,D,W,W,D,K. Schmeichel,M. Wasilewski,D. Simpson,W. Morgan,B. Chilwell,A. King,M. Albrighton,D. Amartey,D. Gray,S. Okazaki,I. Slimani,C. Ranieri,Joel Robles,L. Baines,S. Coleman,A. Williams,Ramiro Funes Mori,M. Holgate,A. Lennon,G. Barry,I. Gueye,K. Mirallas,R. Lukaku,R. Koeman
CHELSEA,AFC BOURNEMOUTH,26 December 2016,18,41384,3 - 0,W,L,D,W,W,W,W,L,L,L,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,Fàbregas,Willian,V. Moses,N. Matić,E. Hazard,Pedro,A. Conte,A. Boruc,S. Francis,C. Daniels,A. Smith,S. Cook,B. Smith,A. Surman,D. Gosling,H. Arter,J. Wilshere,J. King,E. Howe
BURNLEY,MIDDLESBROUGH,26 December 2016,18,21562,1 - 0,L,L,D,D,L,D,L,D,W,W,T. Heaton,S. Ward,B. Mee,J. Flanagan,M. Keane,D. Marney,S. Arfield,G. Boyd,J. Hendrick,A. Barnes,A. Gray,S. Dyche,Víctor Valdés,Barragán,Fábio,B. Gibson,C. Chambers,A. Clayton,G. Ramírez,A. Forshaw,M. de Roon,Álvaro Negredo,C. Stuani,Karanka
ARSENAL,WEST BROMWICH ALBION,26 December 2016,18,59925,1 - 0,W,L,W,L,L,L,W,W,D,W,P. Čech,K. Gibbs,L. Koscielny,Gabriel Paulista,Bellerín,M. Özil,F. Coquelin,G. Xhaka,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger,B. Foster,G. McAuley,J. Evans,A. Nyom,C. Dawson,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis
HULL CITY,MANCHESTER CITY,26 December 2016,18,23134,0 - 3,D,L,D,L,W,W,W,D,W,W,D. Marshall,M. Dawson,C. Davies,H. Maguire,A. Robertson,T. Huddlestone,Ahmed El Mohamady,R. Snodgrass,J. Livermore,S. Clucas,D. Mbokani,M. Phelan,C. Bravo,B. Sagna,G. Clichy,N. Otamendi,J. Stones,David Silva,Y. Touré,Fernandinho,K. De Bruyne,Nolito,R. Sterling,Guardiola
LIVERPOOL,STOKE CITY,27 December 2016,18,53094,4 - 1,L,W,L,L,D,W,L,D,D,D,S. Mignolet,R. Klavan,D. Lovren,N. Clyne,J. Milner,G. Wijnaldum,A. Lallana,J. Henderson,S. Mané,Roberto Firmino,D. Origi,J. Klopp,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,G. Whelan,J. Allen,G. Imbula,P. Crouch,J. Walters,M. Diouf,M. Hughes
SOUTHAMPTON,TOTTENHAM HOTSPUR,29 December 2016,18,31853,1 - 4,L,W,D,W,L,W,W,L,W,L,F. Forster,José Fonte,R. Bertrand,Cédric Soares,V. van Dijk,S. Davis,Oriol Romeu,N. Redmond,J. Ward-Prowse,S. Boufal,J. Rodriguez,C. Puel,H. Lloris,J. Vertonghen,D. Rose,K. Walker,M. Dembélé,M. Sissoko,V. Wanyama,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino
WATFORD,CRYSTAL PALACE,26 December 2016,18,20304,1 - 1,L,W,L,D,L,W,W,W,D,W,Gomes,Y. Kaboul,S. Prödl,J. Holebas,M. Britos,D. Janmaat,V. Behrami,E. Capoue,A. Guédioura,N. Amrabat,O. Ighalo,W. Mazzarri,W. Hennessey,D. Delaney,S. Dann,M. Kelly,J. Ward,Y. Cabaye,M. Flamini,J. Puncheon,A. Townsend,W. Zaha,C. Benteke,S. Allardyce
WEST HAM UNITED,HULL CITY,17 December 2016,17,56952,1 - 0,W,D,W,L,L,D,L,D,L,W,D. Randolph,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,Pedro Obiang,M. Lanzini,A. Carroll,S. Bilić,D. Marshall,M. Dawson,C. Davies,H. Maguire,A. Robertson,T. Huddlestone,Ahmed El Mohamady,R. Snodgrass,J. Livermore,S. Clucas,D. Mbokani,M. Phelan
SUNDERLAND,WATFORD,17 December 2016,17,40267,1 - 0,W,L,L,D,D,L,W,L,D,L,J. Pickford,L. Koné,P. van Aanholt,P. Djilobodji,J. Denayer,D. Love,D. Ndong,A. Januzaj,V. Anichebe,J. Defoe,F. Borini,D. Moyes,Gomes,Y. Kaboul,C. Zúñiga,S. Prödl,J. Holebas,M. Britos,V. Behrami,E. Capoue,N. Amrabat,O. Ighalo,T. Deeney,W. Mazzarri
STOKE CITY,LEICESTER CITY,17 December 2016,17,27663,2 - 2,W,L,D,D,D,L,W,L,L,D,L. Grant,E. Pieters,G. Johnson,R. Shawcross,B. Martins Indi,G. Whelan,J. Allen,G. Imbula,J. Walters,Bojan,M. Diouf,M. Hughes,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,A. King,M. Albrighton,R. Mahrez,D. Amartey,I. Slimani,J. Vardy,C. Ranieri
MIDDLESBROUGH,SWANSEA CITY,17 December 2016,17,28302,3 - 0,D,L,D,W,W,L,L,L,L,L,Víctor Valdés,Barragán,Fábio,B. Gibson,C. Chambers,A. Clayton,G. Ramírez,A. Forshaw,M. de Roon,V. Fischer,Álvaro Negredo,Karanka,Ł. Fabiański,N. Taylor,Àngel Rangel,Jordi Amat,A. Mawson,W. Routledge,L. Britton,G. Sigurðsson,J. Fulton,Llorente,M. Barrow,B. Bradley
WEST BROMWICH ALBION,MANCHESTER UNITED,17 December 2016,17,26308,0 - 2,L,W,W,D,W,L,W,D,L,W,B. Foster,J. Olsson,G. McAuley,A. Nyom,C. Dawson,D. Fletcher,C. Yacob,C. Brunt,N. Chadli,M. Phillips,S. Rondón,T. Pulis,David de Gea,A. Valencia,M. Darmian,M. Rojo,P. Jones,M. Carrick,Ander Herrera,P. Pogba,J. Lingard,Z. Ibrahimović,W. Rooney,José Mourinho
AFC BOURNEMOUTH,SOUTHAMPTON,18 December 2016,17,11113,1 - 3,W,W,L,L,L,L,W,D,W,L,A. Boruc,S. Francis,C. Daniels,A. Smith,S. Cook,N. Aké,H. Arter,M. Pugh,J. Wilshere,C. Wilson,J. King,E. Howe,F. Forster,M. Yoshida,R. Bertrand,Cédric Soares,V. van Dijk,J. Clasie,N. Redmond,P. Højbjerg,S. Boufal,H. Reed,J. Rodriguez,C. Puel
TOTTENHAM HOTSPUR,BURNLEY,18 December 2016,17,31467,2 - 1,W,W,L,W,L,L,L,D,D,L,H. Lloris,J. Vertonghen,D. Rose,K. Walker,M. Dembélé,V. Wanyama,C. Eriksen,D. Alli,E. Dier,H. Winks,H. Kane,M. Pochettino,T. Heaton,S. Ward,M. Lowton,B. Mee,M. Keane,D. Marney,S. Arfield,G. Boyd,J. Hendrick,A. Barnes,A. Gray,S. Dyche
MANCHESTER CITY,ARSENAL,18 December 2016,17,54409,2 - 1,W,W,D,W,W,W,L,W,L,L,C. Bravo,G. Clichy,P. Zabaleta,A. Kolarov,N. Otamendi,David Silva,Y. Touré,Fernando,K. De Bruyne,L. Sané,R. Sterling,Guardiola,P. Čech,Nacho Monreal,L. Koscielny,Gabriel Paulista,Bellerín,M. Özil,F. Coquelin,G. Xhaka,A. Iwobi,T. Walcott,A. Sánchez,A. Wenger
EVERTON,LIVERPOOL,20 December 2016,17,39590,0 - 1,L,D,W,W,D,L,W,L,L,D,M. Stekelenburg,L. Baines,S. Coleman,A. Williams,Ramiro Funes Mori,A. Lennon,J. McCarthy,I. Gueye,R. Barkley,R. Lukaku,E. Valencia,R. Koeman,S. Mignolet,R. Klavan,D. Lovren,N. Clyne,J. Milner,G. Wijnaldum,A. Lallana,J. Henderson,S. Mané,Roberto Firmino,D. Origi,J. Klopp
CRYSTAL PALACE,CHELSEA,17 December 2016,17,25259,0 - 1,W,W,W,D,W,W,L,D,W,W,W. Hennessey,D. Delaney,S. Dann,M. Kelly,J. Ward,Y. Cabaye,J. Ledley,J. Puncheon,J. McArthur,W. Zaha,C. Benteke,A. Pardew,T. Courtois,G. Cahill,David Luiz,Azpilicueta,Marcos Alonso,Willian,V. Moses,N. Matić,E. Hazard,N. Kanté,Diego Costa,A. Conte
